Name,FQRegion,FQN,WOFId,CountryCode,HasRegion,Region,HasCity,City
us/nc/mecklenburg,"nc, us","mecklenburg, nc, us",102080981,us,1,nc,1,mecklenburg
us/nc/mitchell,"nc, us","mitchell, nc, us",102080935,us,1,nc,1,mitchell
us/nc/montgomery,"nc, us","montgomery, nc, us",102080893,us,1,nc,1,montgomery
us/nc/moore,"nc, us","moore, nc, us",102087705,us,1,nc,1,moore
us/nc/nash,"nc, us","nash, nc, us",102080949,us,1,nc,1,nash
us/nc/new_hanover,"nc, us","new hanover, nc, us",102087757,us,1,nc,1,new hanover
us/nc/northampton,"nc, us","northampton, nc, us",102087649,us,1,nc,1,northampton
us/nc/onslow,"nc, us","onslow, nc, us",102087881,us,1,nc,1,onslow
us/nc/orange,"nc, us","orange, nc, us",102087647,us,1,nc,1,orange
us/nc/pamlico,"nc, us","pamlico, nc, us",102087791,us,1,nc,1,pamlico
us/nc/pasquotank,"nc, us","pasquotank, nc, us",102087645,us,1,nc,1,pasquotank
us/nc/pender,"nc, us","pender, nc, us",102087779,us,1,nc,1,pender
us/nc/perquimans,"nc, us","perquimans, nc, us",102080919,us,1,nc,1,perquimans
us/nc/person,"nc, us","person, nc, us",102087737,us,1,nc,1,person
us/nc/pitt,"nc, us","pitt, nc, us",102087595,us,1,nc,1,pitt
us/nc/polk,"nc, us","polk, nc, us",102087877,us,1,nc,1,polk
us/nc/randolph,"nc, us","randolph, nc, us",102087787,us,1,nc,1,randolph
us/nc/richmond,"nc, us","richmond, nc, us",102080891,us,1,nc,1,richmond
us/nc/robeson,"nc, us","robeson, nc, us",102080933,us,1,nc,1,robeson
us/nc/rockingham,"nc, us","rockingham, nc, us",102087893,us,1,nc,1,rockingham
us/nc/rowan,"nc, us","rowan, nc, us",102087731,us,1,nc,1,rowan
us/nc/rutherford,"nc, us","rutherford, nc, us",102087701,us,1,nc,1,rutherford
us/nc/sampson,"nc, us","sampson, nc, us",102080881,us,1,nc,1,sampson
us/nc/scotland,"nc, us","scotland, nc, us",102087849,us,1,nc,1,scotland
us/nc/stanly,"nc, us","stanly, nc, us",102087667,us,1,nc,1,stanly
us/nc/statewide,"nc, us","nc, us",85688773,us,1,nc,0,
us/nc/stokes,"nc, us","stokes, nc, us",102087767,us,1,nc,1,stokes
us/nc/surry,"nc, us","surry, nc, us",102080927,us,1,nc,1,surry
us/nc/swain,"nc, us","swain, nc, us",102087771,us,1,nc,1,swain
us/nc/town_of_chapel_hill,"nc, us","chapel hill, nc, us",85980563,us,1,nc,1,chapel hill
us/nc/transylvania,"nc, us","transylvania, nc, us",102087629,us,1,nc,1,transylvania
us/nc/tyrrell,"nc, us","tyrrell, nc, us",102087759,us,1,nc,1,tyrrell
us/nc/union,"nc, us","union, nc, us",102080895,us,1,nc,1,union
us/nc/vance,"nc, us","vance, nc, us",102087631,us,1,nc,1,vance
us/nc/wake,"nc, us","wake, nc, us",102087821,us,1,nc,1,wake
us/nc/warren,"nc, us","warren, nc, us",102087611,us,1,nc,1,warren
us/nc/washington,"nc, us","washington, nc, us",102087785,us,1,nc,1,washington
us/nc/watauga,"nc, us","watauga, nc, us",102087689,us,1,nc,1,watauga
us/nc/wayne,"nc, us","wayne, nc, us",102087601,us,1,nc,1,wayne
us/nc/wilkes,"nc, us","wilkes, nc, us",102087899,us,1,nc,1,wilkes
us/nc/wilson,"nc, us","wilson, nc, us",102087637,us,1,nc,1,wilson
us/nc/yadkin,"nc, us","yadkin, nc, us",102087797,us,1,nc,1,yadkin
us/nc/yancey,"nc, us","yancey, nc, us",102087871,us,1,nc,1,yancey
us/nd/bottineau,"nd, us","bottineau, nd, us",102082109,us,1,nd,1,bottineau
us/nd/cass,"nd, us","cass, nd, us",102082073,us,1,nd,1,cass
us/nd/city_of_bismarck,"nd, us","bismarck, nd, us",404478811,us,1,nd,1,bismarck
us/nd/city_of_fargo,"nd, us","fargo, nd, us",85982177,us,1,nd,1,fargo
us/nd/dickinson,"nd, us","dickinson, nd, us",404482179,us,1,nd,1,dickinson
us/nd/golden_valley_county,"nd, us","golden valley county, nd, us",102082053,us,1,nd,1,golden valley county
us/nd/grand_forks,"nd, us","grand forks, nd, us",102081493,us,1,nd,1,grand forks
us/nd/mckenzie_county,"nd, us","mckenzie county, nd, us",102082091,us,1,nd,1,mckenzie county
us/nd/morton,"nd, us","morton, nd, us",102082067,us,1,nd,1,morton
us/nd/ramsey,"nd, us","ramsey, nd, us",102081517,us,1,nd,1,ramsey
us/nd/richland,"nd, us","richland, nd, us",102082103,us,1,nd,1,richland
us/nd/rolette,"nd, us","rolette, nd, us",102081515,us,1,nd,1,rolette
us/nd/stark_county,"nd, us","stark county, nd, us",102082105,us,1,nd,1,stark county
us/nd/stutsman,"nd, us","stutsman, nd, us",102082093,us,1,nd,1,stutsman
us/nd/ward,"nd, us","ward, nd, us",102082117,us,1,nd,1,ward
us/nd/williams,"nd, us","williams, nd, us",102082069,us,1,nd,1,williams
us/ne/antelope,"ne, us","antelope, ne, us",102082205,us,1,ne,1,antelope
us/ne/arthur,"ne, us","arthur, ne, us",404519431,us,1,ne,1,arthur
us/ne/banner,"ne, us","banner, ne, us",102082235,us,1,ne,1,banner
us/ne/blaine,"ne, us","blaine, ne, us",404520447,us,1,ne,1,blaine
us/ne/boone,"ne, us","boone, ne, us",102082795,us,1,ne,1,boone
us/ne/box_butte,"ne, us","box butte, ne, us",102082755,us,1,ne,1,box butte
us/ne/brown,"ne, us","brown, ne, us",102082245,us,1,ne,1,brown
us/ne/buffalo,"ne, us","buffalo, ne, us",102084305,us,1,ne,1,buffalo
us/ne/burt,"ne, us","burt, ne, us",102082195,us,1,ne,1,burt
us/ne/butler,"ne, us","butler, ne, us",102082839,us,1,ne,1,butler
us/ne/cass,"ne, us","cass, ne, us",102082791,us,1,ne,1,cass
us/ne/cedar,"ne, us","cedar, ne, us",102082819,us,1,ne,1,cedar
us/ne/chase,"ne, us","chase, ne, us",102082775,us,1,ne,1,chase
us/ne/cherry,"ne, us","cherry, ne, us",102082793,us,1,ne,1,cherry
us/ne/cheyenne,"ne, us","cheyenne, ne, us",102082753,us,1,ne,1,cheyenne
us/ne/clay,"ne, us","clay, ne, us",102082241,us,1,ne,1,clay
us/ne/cuming,"ne, us","cuming, ne, us",102082731,us,1,ne,1,cuming
us/ne/custer,"ne, us","custer, ne, us",102084301,us,1,ne,1,custer
us/ne/dakota,"ne, us","dakota, ne, us",102082249,us,1,ne,1,dakota
us/ne/dawes,"ne, us","dawes, ne, us",102082801,us,1,ne,1,dawes
us/ne/dawson,"ne, us","dawson, ne, us",102082197,us,1,ne,1,dawson
us/ne/deuel,"ne, us","deuel, ne, us",102082211,us,1,ne,1,deuel
us/ne/dixon,"ne, us","dixon, ne, us",102082809,us,1,ne,1,dixon
us/ne/douglas,"ne, us","douglas, ne, us",102082789,us,1,ne,1,douglas
us/ne/fillmore,"ne, us","fillmore, ne, us",102084289,us,1,ne,1,fillmore
us/ne/franklin,"ne, us","franklin, ne, us",102083485,us,1,ne,1,franklin
us/ne/frontier,"ne, us","frontier, ne, us",102082803,us,1,ne,1,frontier
us/ne/gage,"ne, us","gage, ne, us",102083491,us,1,ne,1,gage
us/ne/garden,"ne, us","garden, ne, us",102082733,us,1,ne,1,garden
us/ne/garfield,"ne, us","garfield, ne, us",102082207,us,1,ne,1,garfield
us/ne/gosper,"ne, us","gosper, ne, us",102082829,us,1,ne,1,gosper
us/ne/grant,"ne, us","grant, ne, us",404520061,us,1,ne,1,grant
us/ne/greeley,"ne, us","greeley, ne, us",102082785,us,1,ne,1,greeley
us/ne/hamilton,"ne, us","hamilton, ne, us",102082837,us,1,ne,1,hamilton
us/ne/harlan,"ne, us","harlan, ne, us",102082831,us,1,ne,1,harlan
us/ne/hayes,"ne, us","hayes, ne, us",404520455,us,1,ne,1,hayes
us/ne/hitchcock,"ne, us","hitchcock, ne, us",102082229,us,1,ne,1,hitchcock
us/ne/holt,"ne, us","holt, ne, us",102084271,us,1,ne,1,holt
us/ne/hooker,"ne, us","hooker, ne, us",102082767,us,1,ne,1,hooker
us/ne/howard,"ne, us","howard, ne, us",102082811,us,1,ne,1,howard
us/ne/johnson,"ne, us","johnson, ne, us",102082799,us,1,ne,1,johnson
us/ne/kearney,"ne, us","kearney, ne, us",85973527,us,1,ne,1,kearney
us/ne/keith,"ne, us","keith, ne, us",102082735,us,1,ne,1,keith
us/ne/keya_paha,"ne, us","keya paha, ne, us",102082813,us,1,ne,1,keya paha
us/ne/kimball,"ne, us","kimball, ne, us",102082827,us,1,ne,1,kimball
us/ne/knox,"ne, us","knox, ne, us",102083471,us,1,ne,1,knox
us/ne/lancaster,"ne, us","lancaster, ne, us",102083503,us,1,ne,1,lancaster
us/ne/lincoln,"ne, us","lincoln, ne, us",1125899387,us,1,ne,1,lincoln
us/ne/logan,"ne, us","logan, ne, us",404518525,us,1,ne,1,logan
us/ne/madison,"ne, us","madison, ne, us",102083483,us,1,ne,1,madison
us/ne/merrick,"ne, us","merrick, ne, us",102082243,us,1,ne,1,merrick
us/ne/morrill,"ne, us","morrill, ne, us",102083475,us,1,ne,1,morrill
us/ne/nance,"ne, us","nance, ne, us",102083487,us,1,ne,1,nance
us/ne/nemaha,"ne, us","nemaha, ne, us",102083473,us,1,ne,1,nemaha
us/ne/nuckolls,"ne, us","nuckolls, ne, us",102082805,us,1,ne,1,nuckolls
us/ne/omaha,"ne, us","omaha, ne, us",404518711,us,1,ne,1,omaha
us/ne/otoe,"ne, us","otoe, ne, us",102082763,us,1,ne,1,otoe
us/ne/pawnee,"ne, us","pawnee, ne, us",102082223,us,1,ne,1,pawnee
us/ne/perkins,"ne, us","perkins, ne, us",102083497,us,1,ne,1,perkins
us/ne/phelps,"ne, us","phelps, ne, us",102082835,us,1,ne,1,phelps
us/ne/pierce,"ne, us","pierce, ne, us",102082739,us,1,ne,1,pierce
us/ne/platte,"ne, us","platte, ne, us",102084277,us,1,ne,1,platte
us/ne/polk,"ne, us","polk, ne, us",102082823,us,1,ne,1,polk
us/ne/red_willow,"ne, us","red willow, ne, us",102082769,us,1,ne,1,red willow
us/ne/richardson,"ne, us","richardson, ne, us",102082741,us,1,ne,1,richardson
us/ne/rock,"ne, us","rock, ne, us",102083501,us,1,ne,1,rock
us/ne/saline,"ne, us","saline, ne, us",102082745,us,1,ne,1,saline
us/ne/sarpy,"ne, us","sarpy, ne, us",102082777,us,1,ne,1,sarpy
us/ne/seward,"ne, us","seward, ne, us",102082261,us,1,ne,1,seward
us/ne/sheridan,"ne, us","sheridan, ne, us",102082259,us,1,ne,1,sheridan
us/ne/sherman,"ne, us","sherman, ne, us",102082747,us,1,ne,1,sherman
us/ne/sioux,"ne, us","sioux, ne, us",102082209,us,1,ne,1,sioux
us/ne/stanton,"ne, us","stanton, ne, us",102082751,us,1,ne,1,stanton
us/ne/thayer,"ne, us","thayer, ne, us",102082227,us,1,ne,1,thayer
us/ne/thomas,"ne, us","thomas, ne, us",404520573,us,1,ne,1,thomas
us/ne/thurston,"ne, us","thurston, ne, us",102082737,us,1,ne,1,thurston
us/ne/valley,"ne, us","valley, ne, us",102083479,us,1,ne,1,valley
us/ne/webster,"ne, us","webster, ne, us",102082787,us,1,ne,1,webster
us/ne/york,"ne, us","york, ne, us",102083493,us,1,ne,1,york
us/nh/city_of_auburn,"nh, us","auburn, nh, us",1125979415,us,1,nh,1,auburn
us/nh/city_of_hampstead,"nh, us","hampstead, nh, us",1125834415,us,1,nh,1,hampstead
us/nh/city_of_nashua,"nh, us","nashua, nh, us",85975079,us,1,nh,1,nashua
us/nh/jaffrey,"nh, us","jaffrey, nh, us",404476835,us,1,nh,1,jaffrey
us/nh/milford,"nh, us","milford, nh, us",404477195,us,1,nh,1,milford
us/nh/statewide,"nh, us","nh, us",85688689,us,1,nh,0,
us/nj/bergen,"nj, us","bergen, nj, us",102086773,us,1,nj,1,bergen
us/nj/cape_may,"nj, us","cape may, nj, us",102086777,us,1,nj,1,cape may
us/nj/franklin_township,"nj, us","franklin township, nj, us",404477923,us,1,nj,1,franklin township
us/nj/monmouth,"nj, us","monmouth, nj, us",102085049,us,1,nj,1,monmouth
us/nj/morris,"nj, us","morris, nj, us",102087413,us,1,nj,1,morris
us/nj/statewide,"nj, us","nj, us",85688607,us,1,nj,0,
us/nj/sussex,"nj, us","sussex, nj, us",102086779,us,1,nj,1,sussex
us/nm/albuquerque,"nm, us","albuquerque, nm, us",85976715,us,1,nm,1,albuquerque
us/nm/bernalillo,"nm, us","bernalillo, nm, us",102081199,us,1,nm,1,bernalillo
us/nm/city_of_carlsbad,"nm, us","carlsbad, nm, us",85976665,us,1,nm,1,carlsbad
us/nm/city_of_farmington,"nm, us","farmington, nm, us",85976671,us,1,nm,1,farmington
us/nm/city_of_las_cruces,"nm, us","las cruces, nm, us",85976635,us,1,nm,1,las cruces
us/nm/city_of_ruidoso,"nm, us","ruidoso, nm, us",85976601,us,1,nm,1,ruidoso
us/nm/city_of_santa_fe,"nm, us","santa fe, nm, us",102081571,us,1,nm,1,santa fe
us/nm/de_baca,"nm, us","de baca, nm, us",102081187,us,1,nm,1,de baca
us/nm/dona_ana-2,"nm, us","dona ana, nm, us",102081557,us,1,nm,1,dona ana
us/nm/dona_ana,"nm, us","dona ana, nm, us",102081557,us,1,nm,1,dona ana
us/nm/eddy,"nm, us","eddy, nm, us",102081185,us,1,nm,1,eddy
us/nm/hidalgo,"nm, us","hidalgo, nm, us",102081183,us,1,nm,1,hidalgo
us/nm/lincoln,"nm, us","lincoln, nm, us",102081577,us,1,nm,1,lincoln
us/nm/los_alamos,"nm, us","los alamos, nm, us",102081197,us,1,nm,1,los alamos
us/nm/luna,"nm, us","luna, nm, us",102081581,us,1,nm,1,luna
us/nm/san_juan,"nm, us","san juan, nm, us",102081171,us,1,nm,1,san juan
us/nm/statewide,"nm, us","nm, us",85688493,us,1,nm,0,
us/nm/taos,"nm, us","taos, nm, us",102081181,us,1,nm,1,taos
us/nm/torrance,"nm, us","torrance, nm, us",102081157,us,1,nm,1,torrance
us/nm/valencia,"nm, us","valencia, nm, us",102081561,us,1,nm,1,valencia
us/nv/carson_city,"nv, us","carson city, nv, us",85974793,us,1,nv,1,carson city
us/nv/churchill,"nv, us","churchill, nv, us",102082595,us,1,nv,1,churchill
us/nv/clark,"nv, us","clark, nv, us",102081553,us,1,nv,1,clark
us/nv/douglas,"nv, us","douglas, nv, us",102081541,us,1,nv,1,douglas
us/nv/elko,"nv, us","elko, nv, us",102082651,us,1,nv,1,elko
us/nv/eureka,"nv, us","eureka, nv, us",102081543,us,1,nv,1,eureka
us/nv/henderson,"nv, us","henderson, nv, us",85974803,us,1,nv,1,henderson
us/nv/lander,"nv, us","lander, nv, us",102081545,us,1,nv,1,lander
us/nv/las_vegas,"nv, us","las vegas, nv, us",85974801,us,1,nv,1,las vegas
us/nv/lincoln,"nv, us","lincoln, nv, us",102081549,us,1,nv,1,lincoln
us/nv/lyon,"nv, us","lyon, nv, us",102081531,us,1,nv,1,lyon
us/nv/mineral,"nv, us","mineral, nv, us",102081539,us,1,nv,1,mineral
us/nv/nye,"nv, us","nye, nv, us",102082609,us,1,nv,1,nye
us/nv/pershing,"nv, us","pershing, nv, us",102082641,us,1,nv,1,pershing
us/nv/storey,"nv, us","storey, nv, us",102082615,us,1,nv,1,storey
us/nv/washoe,"nv, us","washoe, nv, us",102081533,us,1,nv,1,washoe
us/ny/allegany,"ny, us","allegany, ny, us",102082403,us,1,ny,1,allegany
us/ny/broome,"ny, us","broome, ny, us",102081755,us,1,ny,1,broome
us/ny/cayuga,"ny, us","cayuga, ny, us",102083071,us,1,ny,1,cayuga
us/ny/city_of_new_york,"ny, us","new york, ny, us",85977539,us,1,ny,1,new york
us/ny/city_of_rochester,"ny, us","rochester, ny, us",85977591,us,1,ny,1,rochester
us/ny/erie,"ny, us","erie, ny, us",102082387,us,1,ny,1,erie
us/ny/orange,"ny, us","orange, ny, us",102083061,us,1,ny,1,orange
us/ny/statewide,"ny, us","ny, us",85688543,us,1,ny,0,
us/ny/sullivan,"ny, us","sullivan, ny, us",102082407,us,1,ny,1,sullivan
us/ny/tompkins,"ny, us","tompkins, ny, us",102082355,us,1,ny,1,tompkins
us/ny/ulster,"ny, us","ulster, ny, us",102081775,us,1,ny,1,ulster
us/ny/westchester,"ny, us","westchester, ny, us",102082373,us,1,ny,1,westchester
us/oh/adams,"oh, us","adams, oh, us",102084821,us,1,oh,1,adams
us/oh/allen,"oh, us","allen, oh, us",102083673,us,1,oh,1,allen
us/oh/ashland,"oh, us","ashland, oh, us",102084829,us,1,oh,1,ashland
us/oh/ashtabula,"oh, us","ashtabula, oh, us",102083657,us,1,oh,1,ashtabula
us/oh/athens,"oh, us","athens, oh, us",102084755,us,1,oh,1,athens
us/oh/auglaize,"oh, us","auglaize, oh, us",102084809,us,1,oh,1,auglaize
us/oh/belmont,"oh, us","belmont, oh, us",102083721,us,1,oh,1,belmont
us/oh/brown,"oh, us","brown, oh, us",102083665,us,1,oh,1,brown
us/oh/butler,"oh, us","butler, oh, us",102084743,us,1,oh,1,butler
us/oh/carroll,"oh, us","carroll, oh, us",102084825,us,1,oh,1,carroll
us/oh/champaign,"oh, us","champaign, oh, us",102084709,us,1,oh,1,champaign
us/oh/city_of_columbus,"oh, us","columbus, oh, us",101712381,us,1,oh,1,columbus
us/oh/city_of_perrysburg,"oh, us","perrysburg, oh, us",404526413,us,1,oh,1,perrysburg
us/oh/clark,"oh, us","clark, oh, us",102083685,us,1,oh,1,clark
us/oh/clermont,"oh, us","clermont, oh, us",102084793,us,1,oh,1,clermont
us/oh/clinton,"oh, us","clinton, oh, us",102083645,us,1,oh,1,clinton
us/oh/columbiana,"oh, us","columbiana, oh, us",102083745,us,1,oh,1,columbiana
us/oh/coshocton,"oh, us","coshocton, oh, us",102083635,us,1,oh,1,coshocton
us/oh/crawford,"oh, us","crawford, oh, us",102084729,us,1,oh,1,crawford
us/oh/cuyahoga,"oh, us","cuyahoga, oh, us",102084837,us,1,oh,1,cuyahoga
us/oh/darke,"oh, us","darke, oh, us",102084823,us,1,oh,1,darke
us/oh/defiance,"oh, us","defiance, oh, us",102083701,us,1,oh,1,defiance
us/oh/delaware,"oh, us","delaware, oh, us",102084739,us,1,oh,1,delaware
us/oh/erie,"oh, us","erie, oh, us",102084735,us,1,oh,1,erie
us/oh/fairfield,"oh, us","fairfield, oh, us",102083747,us,1,oh,1,fairfield
us/oh/fayette,"oh, us","fayette, oh, us",102083691,us,1,oh,1,fayette
us/oh/franklin,"oh, us","franklin, oh, us",102080969,us,1,oh,1,franklin
us/oh/fulton,"oh, us","fulton, oh, us",102083693,us,1,oh,1,fulton
us/oh/gallia,"oh, us","gallia, oh, us",102083675,us,1,oh,1,gallia
us/oh/geauga,"oh, us","geauga, oh, us",102084789,us,1,oh,1,geauga
us/oh/greene,"oh, us","greene, oh, us",102084765,us,1,oh,1,greene
us/oh/guernsey,"oh, us","guernsey, oh, us",102084783,us,1,oh,1,guernsey
us/oh/hamilton,"oh, us","hamilton, oh, us",102083687,us,1,oh,1,hamilton
us/oh/hancock,"oh, us","hancock, oh, us",102084835,us,1,oh,1,hancock
us/oh/hardin,"oh, us","hardin, oh, us",102084805,us,1,oh,1,hardin
us/oh/harrison,"oh, us","harrison, oh, us",404526853,us,1,oh,1,harrison
us/oh/henry,"oh, us","henry, oh, us",102081329,us,1,oh,1,henry
us/oh/highland,"oh, us","highland, oh, us",102084797,us,1,oh,1,highland
us/oh/hocking,"oh, us","hocking, oh, us",102083709,us,1,oh,1,hocking
us/oh/holmes,"oh, us","holmes, oh, us",102083651,us,1,oh,1,holmes
us/oh/huron,"oh, us","huron, oh, us",102083735,us,1,oh,1,huron
us/oh/jackson,"oh, us","jackson, oh, us",404524635,us,1,oh,1,jackson
us/oh/jefferson,"oh, us","jefferson, oh, us",102084713,us,1,oh,1,jefferson
us/oh/knox,"oh, us","knox, oh, us",102084811,us,1,oh,1,knox
us/oh/lake,"oh, us","lake, oh, us",102083703,us,1,oh,1,lake
us/oh/lawrence,"oh, us","lawrence, oh, us",102083699,us,1,oh,1,lawrence
us/oh/licking,"oh, us","licking, oh, us",102084761,us,1,oh,1,licking
us/oh/licking2,"oh, us","licking, oh, us",102084761,us,1,oh,1,licking
us/oh/logan,"oh, us","logan, oh, us",102083729,us,1,oh,1,logan
us/oh/lorain,"oh, us","lorain, oh, us",102083683,us,1,oh,1,lorain
us/oh/lucas,"oh, us","lucas, oh, us",102084787,us,1,oh,1,lucas
us/oh/madison,"oh, us","madison, oh, us",102084757,us,1,oh,1,madison
us/oh/mahoning,"oh, us","mahoning, oh, us",102084799,us,1,oh,1,mahoning
us/oh/marion,"oh, us","marion, oh, us",102084791,us,1,oh,1,marion
us/oh/medina,"oh, us","medina, oh, us",102081391,us,1,oh,1,medina
us/oh/meigs,"oh, us","meigs, oh, us",102083655,us,1,oh,1,meigs
us/oh/mercer,"oh, us","mercer, oh, us",102083647,us,1,oh,1,mercer
us/oh/miami,"oh, us","miami, oh, us",102084719,us,1,oh,1,miami
us/oh/monroe,"oh, us","monroe, oh, us",404526615,us,1,oh,1,monroe
us/oh/montgomery,"oh, us","montgomery, oh, us",102083667,us,1,oh,1,montgomery
us/oh/morgan,"oh, us","morgan, oh, us",102083711,us,1,oh,1,morgan
us/oh/morrow,"oh, us","morrow, oh, us",102083749,us,1,oh,1,morrow
us/oh/muskingum,"oh, us","muskingum, oh, us",102084785,us,1,oh,1,muskingum
us/oh/noble,"oh, us","noble, oh, us",102084803,us,1,oh,1,noble
us/oh/ottawa,"oh, us","ottawa, oh, us",102083765,us,1,oh,1,ottawa
us/oh/paulding,"oh, us","paulding, oh, us",102083727,us,1,oh,1,paulding
us/oh/perry,"oh, us","perry, oh, us",102084801,us,1,oh,1,perry
us/oh/pickaway,"oh, us","pickaway, oh, us",102084815,us,1,oh,1,pickaway
us/oh/pike,"oh, us","pike, oh, us",102084711,us,1,oh,1,pike
us/oh/portage,"oh, us","portage, oh, us",102084819,us,1,oh,1,portage
us/oh/preble,"oh, us","preble, oh, us",102083757,us,1,oh,1,preble
us/oh/putnam,"oh, us","putnam, oh, us",102084773,us,1,oh,1,putnam
us/oh/richland,"oh, us","richland, oh, us",102083681,us,1,oh,1,richland
us/oh/ross,"oh, us","ross, oh, us",102084733,us,1,oh,1,ross
us/oh/sandusky,"oh, us","sandusky, oh, us",102083653,us,1,oh,1,sandusky
us/oh/scioto,"oh, us","scioto, oh, us",102081373,us,1,oh,1,scioto
us/oh/seneca,"oh, us","seneca, oh, us",102084717,us,1,oh,1,seneca
us/oh/shelby,"oh, us","shelby, oh, us",102083641,us,1,oh,1,shelby
us/oh/stark,"oh, us","stark, oh, us",102083731,us,1,oh,1,stark
us/oh/summit,"oh, us","summit, oh, us",102084807,us,1,oh,1,summit
us/oh/toledo,"oh, us","toledo, oh, us",404525355,us,1,oh,1,toledo
us/oh/trumbull,"oh, us","trumbull, oh, us",102083719,us,1,oh,1,trumbull
us/oh/tuscarawas,"oh, us","tuscarawas, oh, us",102084737,us,1,oh,1,tuscarawas
us/oh/union,"oh, us","union, oh, us",102083633,us,1,oh,1,union
us/oh/van_wert,"oh, us","van wert, oh, us",102083689,us,1,oh,1,van wert
us/oh/vinton,"oh, us","vinton, oh, us",102084833,us,1,oh,1,vinton
us/oh/warren,"oh, us","warren, oh, us",102082423,us,1,oh,1,warren
us/oh/washington,"oh, us","washington, oh, us",102084767,us,1,oh,1,washington
us/oh/wayne,"oh, us","wayne, oh, us",102084731,us,1,oh,1,wayne
us/oh/williams,"oh, us","williams, oh, us",102084817,us,1,oh,1,williams
us/oh/wood,"oh, us","wood, oh, us",102084781,us,1,oh,1,wood
us/oh/wyandot,"oh, us","wyandot, oh, us",102083695,us,1,oh,1,wyandot
us/ok/acog-counties,"ok, us","acog counties, ok, us",85688585,us,1,ok,1,acog counties
us/ok/carter-county,"ok, us","carter county, ok, us",102083987,us,1,ok,1,carter county
us/ok/city_of_lawton,"ok, us","lawton, ok, us",101714821,us,1,ok,1,lawton
us/ok/city_of_muskogee,"ok, us","muskogee, ok, us",102083313,us,1,ok,1,muskogee
us/ok/city_of_newcastle,"ok, us","newcastle, ok, us",101715137,us,1,ok,1,newcastle
us/ok/city_of_norman,"ok, us","norman, ok, us",101714727,us,1,ok,1,norman
us/ok/city_of_stillwater,"ok, us","stillwater, ok, us",101714359,us,1,ok,1,stillwater
us/ok/oklahoma,"ok, us","oklahoma, ok, us",102082577,us,1,ok,1,oklahoma
us/ok/rogers,"ok, us","rogers, ok, us",102083997,us,1,ok,1,rogers
us/ok/tulsa,"ok, us","tulsa, ok, us",102083277,us,1,ok,1,tulsa
us/ok/wagoner,"ok, us","wagoner, ok, us",102083955,us,1,ok,1,wagoner
us/or/baker,"or, us","baker, or, us",102082253,us,1,or,1,baker
us/or/benton,"or, us","benton, or, us",102081237,us,1,or,1,benton
us/or/city_of_albany,"or, us","albany, or, us",101715855,us,1,or,1,albany
us/or/city_of_corvallis,"or, us","corvallis, or, us",101715853,us,1,or,1,corvallis
us/or/city_of_salem,"or, us","salem, or, us",101716049,us,1,or,1,salem
us/or/clackamas,"or, us","clackamas, or, us",102082213,us,1,or,1,clackamas
us/or/clatsop,"or, us","clatsop, or, us",102081235,us,1,or,1,clatsop
us/or/coos,"or, us","coos, or, us",102081629,us,1,or,1,coos
us/or/crook,"or, us","crook, or, us",102081611,us,1,or,1,crook
us/or/curry,"or, us","curry, or, us",102081621,us,1,or,1,curry
us/or/deschutes,"or, us","deschutes, or, us",102082251,us,1,or,1,deschutes
us/or/douglas,"or, us","douglas, or, us",102081635,us,1,or,1,douglas
us/or/grant,"or, us","grant, or, us",102082217,us,1,or,1,grant
us/or/gresham,"or, us","gresham, or, us",101716277,us,1,or,1,gresham
us/or/harney,"or, us","harney, or, us",102081607,us,1,or,1,harney
us/or/hood_river,"or, us","hood river, or, us",102081239,us,1,or,1,hood river
us/or/jackson,"or, us","jackson, or, us",102081619,us,1,or,1,jackson
us/or/jefferson,"or, us","jefferson, or, us",102081643,us,1,or,1,jefferson
us/or/josephine,"or, us","josephine, or, us",102082263,us,1,or,1,josephine
us/or/klamath,"or, us","klamath, or, us",102082231,us,1,or,1,klamath
us/or/lake,"or, us","lake, or, us",102081647,us,1,or,1,lake
us/or/lane,"or, us","lane, or, us",102081603,us,1,or,1,lane
us/or/linn,"or, us","linn, or, us",102081639,us,1,or,1,linn
us/or/malheur,"or, us","malheur, or, us",102081633,us,1,or,1,malheur
us/or/marion,"or, us","marion, or, us",102082219,us,1,or,1,marion
us/or/marion_and_polk,"or, us","marion and polk, or, us",101716509,us,1,or,1,marion and polk
us/or/multnomah,"or, us","multnomah, or, us",102081631,us,1,or,1,multnomah
us/or/oregon_city,"or, us","oregon city, or, us",101715863,us,1,or,1,oregon city
us/or/portland,"or, us","portland, or, us",101715829,us,1,or,1,portland
us/or/portland_metro,"or, us","portland metro, or, us",101715829,us,1,or,1,portland metro
us/or/sherman,"or, us","sherman, or, us",102081641,us,1,or,1,sherman
us/or/tillamook,"or, us","tillamook, or, us",102081623,us,1,or,1,tillamook
us/or/umatilla,"or, us","umatilla, or, us",102081617,us,1,or,1,umatilla
us/or/wallowa,"or, us","wallowa, or, us",102081605,us,1,or,1,wallowa
us/or/wasco,"or, us","wasco, or, us",102081637,us,1,or,1,wasco
us/or/washington,"or, us","washington, or, us",102082215,us,1,or,1,washington
us/or/wheeler,"or, us","wheeler, or, us",102082233,us,1,or,1,wheeler
us/or/yamhill,"or, us","yamhill, or, us",102081613,us,1,or,1,yamhill
us/pa/adams,"pa, us","adams, pa, us",102080899,us,1,pa,1,adams
